CustomerKey,MaritalStatus,Gender,YearlyIncome,TotalChildren,Age,LastToPresent,CountOrder,TotalAmount,Education,Occupation
11501,0,0,40000,3,33,6,33,872.25,2,0
11502,0,1,40000,4,33,1,43,1026.29,2,0
11503,1,1,50000,1,77,51,3,61.78,4,4
11504,1,0,40000,1,77,270,4,44.57,3,4
11505,0,0,60000,0,42,35,36,846.77,4,4
11506,0,1,60000,0,42,6,36,748.6,4,4
11507,0,0,60000,0,41,8,31,653.0600000000001,4,4
11508,0,0,60000,0,42,259,4,77.27000000000001,4,4
11509,1,0,30000,1,49,183,3,196.29,3,4
11510,1,1,30000,1,55,33,16,258.15,3,4
11511,1,1,30000,1,49,321,1,35.0,3,4
11512,0,0,20000,3,37,31,1,2319.99,0,2
11513,0,0,20000,3,48,234,5,863.95,0,2
11514,1,1,30000,1,48,218,2,39.99,1,0
11515,1,0,30000,1,54,283,4,5930.23,1,0
11516,1,0,30000,1,37,226,5,5915.54,1,0
11517,1,0,40000,1,54,158,5,101.76,2,0
11518,1,1,40000,1,53,78,6,82.2,2,0
11519,1,1,40000,1,53,17,36,757.27,2,0
11520,1,0,40000,1,53,9,32,822.97,2,0
11521,1,0,40000,1,36,82,4,44.57,2,0
11522,1,1,80000,5,41,361,4,5888.24,4,4
11523,1,1,40000,1,52,347,3,2376.9599999999996,2,0
11524,1,0,40000,1,52,103,3,42.28,2,0
11525,1,0,40000,1,52,340,4,5935.55,2,0
11526,1,0,40000,1,41,359,3,2376.9599999999996,2,0
11527,1,0,40000,1,52,88,3,39.58,2,0
11528,1,0,40000,1,45,343,6,5959.71,2,0
11529,1,1,40000,1,50,358,6,5944.21,2,0
11530,1,1,40000,1,51,29,26,573.8,2,0
11531,1,0,40000,1,51,354,3,5875.55,2,0
11532,1,0,40000,1,51,32,4,44.57,2,0
11533,1,0,40000,1,45,18,2,37.29,2,0
11534,0,1,60000,4,49,348,4,5919.73,4,4
11535,1,1,60000,4,50,319,6,5919.21,4,4
11536,1,1,60000,4,44,313,5,5915.54,4,4
11537,1,1,60000,4,50,310,2,5873.26,4,4
11538,0,0,60000,4,48,333,3,5895.24,4,4
11539,1,1,60000,4,43,309,6,5997.73,4,4
11540,0,1,60000,4,44,313,5,5958.179999999999,4,4
11541,0,1,60000,4,49,290,5,5973.24,4,4
11542,0,1,20000,1,34,262,3,34.47,2,2
11543,1,0,20000,1,40,38,1,53.99,2,2
11544,1,1,30000,1,34,153,2,88.98,3,0
11545,1,1,30000,1,40,199,1,53.99,3,0
11546,1,0,30000,1,40,322,5,4460.3796,3,0
11547,1,0,40000,0,34,184,5,4976.3796,4,0
11548,0,1,40000,0,39,78,9,7068.2699999999995,4,0
11549,1,0,40000,0,34,47,9,7023.7699999999995,3,0
11550,0,0,40000,0,34,318,5,5241.4282,3,0
11551,0,1,10000,3,35,333,1,53.99,1,2
11552,0,1,20000,1,41,22,1,34.99,2,2
11553,1,0,20000,1,40,159,1,21.49,2,2
11554,0,0,10000,4,81,265,1,34.99,1,2
11555,1,0,40000,1,76,265,1,34.99,3,0
11556,1,1,20000,1,41,38,1,21.49,2,2
11557,0,0,30000,1,41,173,1,21.49,3,0
11558,0,1,30000,1,40,59,1,21.49,3,0
11559,0,1,30000,1,35,60,1,34.99,3,0
11560,0,0,30000,1,35,56,1,53.99,3,0
11561,0,0,10000,5,42,323,2,4344.0882,0,2
11562,1,1,20000,1,42,216,2,84.98,1,2
11563,0,1,20000,1,42,207,1,53.99,1,2
11564,0,1,20000,1,42,316,2,4369.0882,1,2
11565,0,1,20000,2,42,142,1,34.99,1,2
11566,1,0,40000,0,40,21,58,1006.83,3,0
11567,1,0,40000,0,35,319,1,53.99,3,0
11568,0,0,20000,2,41,130,5,6789.4596,1,2
11569,1,1,30000,1,36,69,1,34.99,3,0
11570,1,0,30000,1,42,320,2,4391.4096,3,4
11571,1,1,30000,1,42,314,4,4390.6796,3,4
11572,1,1,30000,1,36,326,6,4450.3696,3,4
11573,0,0,20000,2,37,185,1,34.99,1,2
11574,0,0,20000,2,43,319,1,34.99,1,2
11575,0,1,20000,2,43,134,7,6806.1182,1,2
11576,1,1,30000,1,43,311,3,4486.4096,3,4
11577,1,0,30000,1,42,322,2,4344.0882,3,4
11578,0,0,10000,3,43,322,4,4406.3895999999995,0,2
11579,0,1,20000,3,32,181,2,43.980000000000004,1,2
11580,1,1,30000,1,74,287,1,34.99,3,4
11581,1,0,40000,0,41,67,11,237.19,3,3
11582,0,0,30000,2,39,311,3,4379.0782,2,0
11583,0,0,30000,2,42,295,4,4381.3895999999995,2,0
11584,1,1,40000,1,42,134,1,8.99,3,4
11585,1,0,40000,1,37,18,1,49.99,3,4
11586,1,1,40000,1,42,92,1,8.99,3,4
11587,0,1,30000,2,38,294,5,4540.3782,2,0
11588,1,0,30000,2,44,261,2,4369.0882,2,0
11589,1,0,40000,1,38,238,2,14.98,3,4
11590,0,0,30000,2,33,250,4,4384.0682,2,0
11591,0,0,30000,3,45,250,3,5895.24,2,0
11592,0,1,20000,0,29,261,3,5875.55,1,2
11593,0,1,20000,0,31,223,3,5908.25,1,2
11594,0,1,20000,4,28,164,2,88.98,1,2
11595,0,1,20000,5,29,29,1,34.99,1,2
11596,1,1,40000,1,44,119,3,49.97,3,4
11597,0,0,30000,3,30,23,1,34.99,2,0
11598,0,0,30000,3,30,310,5,4548.6996,2,0
11599,0,0,20000,0,30,230,6,5957.219999999999,1,2
11600,0,0,30000,0,31,267,1,34.99,2,0
11601,0,1,30000,0,30,235,6,5932.219999999999,2,0
11602,0,1,30000,0,31,202,1,34.99,2,0
11603,0,1,30000,0,31,112,5,6767.138199999999,2,0
11604,0,1,30000,0,31,104,7,6786.1182,2,0
11605,0,0,20000,0,31,334,2,4344.0882,1,2
11606,0,0,10000,0,28,214,5,5922.23,0,2
11607,0,1,20000,0,27,232,4,5913.24,1,2
11608,0,1,20000,0,32,46,1,34.99,1,2
11609,0,1,30000,0,32,66,9,6872.1082,2,0
11610,0,1,30000,0,33,88,6,6786.4396,2,0
11611,1,1,20000,0,28,213,2,5873.26,0,2
11612,0,1,20000,0,28,71,6,6795.1182,0,2
11613,0,0,30000,0,32,279,4,4381.3895999999995,2,0
11614,0,0,30000,0,32,298,5,4438.0581999999995,2,0
11615,1,1,40000,1,32,290,7,5205.7096,3,4
11616,1,0,40000,1,33,288,10,5253.6496,3,4
11617,0,1,60000,4,49,296,4,5935.55,4,4
11618,1,1,60000,4,49,353,4,2369.9599999999996,4,4
11619,0,0,50000,0,35,57,29,634.84,4,4
11620,0,0,50000,0,35,185,4,44.57,4,4
11621,0,0,50000,0,35,90,6,123.24000000000001,4,4
11622,1,1,50000,0,34,227,5,133.75,4,4
11623,0,0,50000,1,35,277,5,5948.24,4,4
11624,0,1,50000,1,29,279,2,5898.26,4,4
11625,1,1,50000,1,35,280,4,5913.25,4,4
11626,1,0,50000,1,35,296,4,5958.74,4,4
11627,1,1,60000,1,35,80,4,50.230000000000004,4,4
11628,0,0,40000,1,36,303,3,5875.55,4,4
11629,0,1,40000,4,37,285,4,5930.23,1,4
11630,1,0,60000,1,36,276,3,5933.26,4,4
11631,1,1,60000,1,37,34,33,707.5,4,4
11632,1,0,60000,1,31,25,34,1002.09,4,4
11633,1,1,40000,1,36,14,4,77.27000000000001,3,4
11634,1,1,60000,1,36,277,3,39.58,4,4
11635,1,1,60000,1,30,129,3,42.28,4,4
11636,0,0,60000,1,35,10,4,77.27000000000001,4,3
11637,1,0,70000,1,30,347,3,39.58,4,3
11638,1,1,70000,1,36,101,4,77.27000000000001,4,3
11639,1,0,70000,1,35,20,5,127.26,4,3
11640,1,0,50000,1,38,30,15,409.12,3,4
11641,1,1,50000,1,37,163,11,303.2,3,4
11642,1,0,50000,1,37,4,15,481.87,3,4
11643,1,0,50000,1,38,208,5,100.22,3,4
11644,0,1,40000,2,38,23,3,42.28,3,4
11645,0,0,40000,2,38,25,5,153.46,3,4
11646,0,0,40000,2,33,187,3,113.48,3,4
11647,0,1,40000,2,38,347,5,2365.9399999999996,3,4
11648,0,1,60000,1,33,148,2,88.99000000000001,4,3
11649,1,1,60000,1,34,280,3,91.28,4,3
11650,1,1,60000,1,39,42,4,128.97,4,3
11651,1,0,60000,1,31,102,8,226.43,4,3
11652,1,1,60000,1,31,41,14,310.93,4,3
11653,0,0,60000,1,31,108,5,178.96,4,3
11654,1,0,60000,1,36,279,4,5955.23,4,3
11655,0,0,70000,2,31,57,4,50.230000000000004,4,3
11656,1,0,70000,3,36,16,4,77.27000000000001,4,3
11657,1,0,70000,3,37,0,5,178.96,4,3
11658,1,1,60000,1,28,188,5,111.96000000000001,4,3
11659,0,1,60000,1,39,22,10,235.01,4,3
11660,1,0,60000,1,34,165,15,324.71999999999997,4,3
11661,0,1,60000,1,33,45,11,287.7,4,3
11662,0,1,60000,2,38,206,4,100.27000000000001,4,3
11663,1,1,70000,4,38,347,5,5948.24,4,3
11664,0,0,70000,4,38,341,5,5948.24,4,3
11665,1,0,70000,4,37,348,4,5930.23,4,3
11666,1,1,80000,2,32,355,5,5948.24,4,3
11667,1,1,70000,2,41,40,3,91.28,3,4
11668,0,0,70000,2,29,24,4,128.97,3,4
11669,0,0,70000,2,35,162,6,113.21000000000001,3,4
11670,0,0,70000,2,40,132,4,100.27000000000001,3,4
11671,0,0,60000,3,42,295,4,5970.23,3,4
11672,1,1,60000,3,41,132,3,113.47999999999999,3,4
11673,0,0,60000,3,37,331,6,191.95000000000002,3,4
11674,1,0,60000,0,41,163,4,96.27,4,3
11675,0,1,70000,4,37,353,2,5898.26,4,3
11676,1,1,80000,0,42,50,3,91.28,4,3
11677,0,1,60000,2,33,59,10,298.21,4,3
11678,1,1,70000,5,39,357,3,5900.55,4,3
11679,1,1,70000,5,39,60,4,145.96,4,3
11680,1,0,70000,5,38,9,3,93.98,4,3
11681,1,0,70000,5,39,64,5,137.96,4,3
11682,1,0,70000,5,33,50,4,252.98000000000002,4,3
11683,1,1,80000,2,39,355,5,5897.23,4,3
11684,0,1,40000,0,42,47,3,93.98,3,3
11685,1,1,40000,0,43,46,5,110.92,3,3
11686,0,1,40000,0,37,279,4,128.97,3,3
11687,0,1,40000,0,37,221,3,97.98,3,3
11688,0,0,80000,3,37,348,5,5967.23,3,4
11689,1,1,80000,3,42,148,2,88.99000000000001,3,4
11690,1,0,60000,0,38,277,4,5904.23,4,3
11691,0,0,40000,0,39,254,4,119.96000000000001,3,3
11692,1,1,40000,0,44,10,3,93.98,3,3
11693,0,0,50000,4,38,365,1,2294.99,3,4
11694,1,1,50000,4,44,122,4,128.97,3,4
11695,1,1,50000,5,44,162,4,128.97,3,4
11696,0,0,50000,5,38,274,2,5873.26,3,4
11697,1,1,50000,4,38,116,5,152.96,3,4
11698,1,1,50000,4,38,14,7,255.94,3,4
11699,0,1,60000,4,45,172,5,122.25,3,4
11700,0,1,60000,4,44,233,5,137.96,3,3
11701,1,1,60000,4,28,269,4,128.97,3,3
11702,0,0,60000,4,39,75,4,96.27,3,3
11703,0,0,60000,0,40,73,4,100.27000000000001,3,3
11704,0,1,60000,0,40,195,3,93.98,3,3
11705,0,0,60000,2,34,246,5,5940.54,4,3
11706,1,1,60000,4,45,116,2,88.99000000000001,3,3
11707,0,0,60000,4,44,249,5,6025.219999999999,3,3
11708,0,0,60000,4,39,245,4,5908.5,3,3
11709,0,0,60000,3,45,106,12,325.89,4,3
11710,1,0,40000,3,46,47,3,97.98,1,4
11711,0,1,70000,1,40,2,55,1103.78,3,3
11712,1,0,70000,1,45,91,8,127.80000000000001,2,4
11713,1,1,70000,1,46,68,6,191.95000000000002,2,4
11714,1,0,70000,1,45,259,3,93.98,2,4
11715,1,0,70000,1,45,29,4,143.97,2,4
11716,0,1,40000,4,46,15,4,96.27000000000001,1,4
11717,1,1,60000,1,41,31,5,192.47,2,4
11718,1,0,60000,1,41,313,4,100.27,2,4
11719,1,1,40000,4,42,130,11,287.2,1,4
11720,1,0,40000,4,48,188,6,117.95,1,4
11721,1,0,40000,4,43,103,5,105.26,1,4
11722,1,1,60000,1,48,80,5,153.46,2,4
11723,0,1,70000,0,40,25,9,192.53,2,4
11724,0,1,70000,0,41,45,13,210.09,2,4
11725,0,1,70000,0,40,271,5,123.91,2,4
11726,0,1,70000,0,41,52,7,223.44,2,4
11727,0,1,60000,0,41,269,4,5962.24,4,3
11728,1,1,60000,1,48,83,4,109.97,2,4
11729,1,1,60000,1,42,17,5,159.96,2,4
11730,1,0,60000,1,47,20,5,134.46,2,4
11731,1,0,60000,1,47,177,5,121.45,2,4
11732,1,1,60000,1,44,166,5,173.47,2,4
11733,1,0,60000,1,43,21,4,194.98000000000002,2,4
11734,1,1,60000,1,43,205,4,135.78,2,4
11735,1,0,60000,1,49,37,4,109.97,2,4
11736,1,1,60000,1,43,55,5,166.45,2,4
11737,1,0,60000,4,44,195,4,77.27000000000001,3,3
11738,1,1,60000,4,43,32,13,331.68,3,3
11739,1,1,70000,2,49,287,6,4758.03,4,3
11740,1,0,70000,5,49,10,14,384.09,4,3
11741,1,0,80000,4,49,342,4,6079.24,4,3
11742,0,1,60000,3,49,251,5,5915.54,3,3
11743,1,1,60000,1,39,257,2,5898.26,3,3
11744,1,0,60000,1,49,154,3,72.28,3,3
11745,1,0,60000,1,49,269,5,5948.23,3,3
11746,0,1,60000,1,49,80,4,77.27000000000001,3,3
11747,1,0,70000,5,50,107,4,115.96000000000001,4,3
11748,1,1,70000,5,50,88,8,131.54000000000002,4,3
11749,1,1,80000,4,33,28,4,47.92,4,1
11750,1,0,60000,2,29,119,6,8148.0199999999995,3,3
11751,1,0,80000,4,38,195,6,8215.02,4,1
11752,1,0,80000,4,32,53,8,137.87,4,1
11753,1,0,80000,4,38,105,4,47.92,4,1
11754,1,0,90000,2,38,182,5,8163.53,3,3
11755,1,1,60000,2,40,164,5,46.25,3,3
11756,0,0,60000,2,39,95,6,8078.0199999999995,3,3
11757,1,1,70000,5,34,62,5,58.05,3,3
11758,1,1,70000,5,34,65,5,58.05,3,3
11759,1,0,110000,1,33,203,3,8054.049999999999,4,1
11760,1,0,70000,5,40,70,9,274.92,3,3
11761,0,1,70000,5,41,183,8,8149.49,3,3
11762,1,1,70000,5,29,206,7,8228.01,3,3
11763,1,1,80000,5,41,77,7,76.64999999999999,4,1
11764,0,0,80000,5,41,205,6,8129.0199999999995,4,1
11765,1,1,80000,5,30,186,5,8143.03,3,3
11766,0,0,90000,0,42,202,11,8280.48,3,3
11767,0,0,90000,0,36,200,7,8319.51,3,3
11768,1,1,90000,2,30,198,4,8139.04,3,3
11769,0,0,50000,0,34,132,17,478.95,4,4
11770,0,1,50000,0,34,99,4,77.27000000000001,4,4
11771,0,1,50000,0,34,188,3,94.48,4,4
11772,1,1,50000,1,30,258,4,5913.24,4,4
11773,0,1,50000,1,35,273,4,5983.74,4,4
11774,1,0,50000,1,35,229,3,5900.55,4,4
11775,0,0,50000,1,35,239,4,5913.25,4,4
11776,1,1,50000,1,35,239,4,6079.24,4,4
11777,0,0,40000,1,36,220,5,5915.53,4,4
11778,0,0,60000,1,37,213,2,5873.26,4,4
11779,0,0,60000,1,37,219,2,5873.26,4,4
11780,0,0,60000,1,36,224,5,5973.24,4,4
11781,1,1,60000,1,37,50,5,134.46,4,4
11782,1,0,60000,1,31,134,6,151.75,4,4
11783,1,0,60000,1,31,262,4,109.97,4,4
11784,1,1,40000,1,35,42,12,272.69,4,4
11785,1,1,40000,1,30,150,3,74.98,3,4
11786,0,1,60000,1,35,5,4,126.96000000000001,4,4
11787,1,1,60000,1,35,84,4,109.97,4,4
11788,0,0,70000,1,36,161,5,255.27,4,3
11789,1,0,50000,1,32,275,3,72.28,3,4
11790,1,1,50000,1,32,251,5,146.95,3,4
11791,1,1,60000,1,38,58,3,119.98,4,3
11792,1,0,40000,1,39,212,3,119.98,3,4
11793,1,1,40000,1,33,352,4,101.96000000000001,3,4
11794,0,0,40000,2,38,0,4,77.27000000000001,3,4
11795,0,0,40000,2,39,64,3,74.98,3,4
11796,0,0,40000,2,28,243,7,5995.2,3,4
11797,0,1,40000,2,33,213,6,5972.73,3,4
11798,1,1,40000,2,39,231,3,5953.25,3,4
11799,1,1,40000,2,33,233,5,5921.19,3,4
11800,1,0,60000,1,38,168,4,77.27000000000001,4,3
11801,1,1,60000,1,38,28,3,87.28,4,3
11802,1,0,60000,1,37,58,12,215.29,4,3
11803,0,0,60000,1,36,66,6,229.95,4,3
11804,1,0,60000,1,37,169,5,133.96,4,3
11805,1,1,70000,2,37,84,4,128.97,4,3
11806,1,0,70000,2,31,117,4,96.27000000000001,4,3
11807,1,1,70000,3,36,138,5,153.46,4,3
11808,1,1,60000,1,39,95,14,610.19,4,3
11809,1,1,60000,2,40,232,4,5929.23,3,4
11810,0,1,40000,0,36,218,5,5973.24,3,3
11811,0,0,40000,0,35,225,2,5898.26,3,3
11812,1,1,40000,0,40,224,3,5900.55,3,3
11813,1,0,40000,0,40,214,3,5953.25,3,3
11814,1,1,60000,2,38,142,5,101.26,4,3
11815,1,0,70000,3,32,338,5,5948.24,4,3
11816,1,1,70000,4,32,342,3,5933.25,4,3
11817,0,0,70000,4,32,350,2,5898.26,4,3
11818,1,1,70000,4,38,363,5,5954.219999999999,4,3
11819,1,1,70000,2,40,12,4,96.27000000000001,3,4
11820,1,0,60000,0,36,53,10,232.70999999999998,4,3
11821,1,1,60000,0,42,147,7,151.43,4,3
11822,1,0,60000,0,42,155,3,87.28,4,3
11823,1,0,70000,0,36,5,16,262.42,4,3
11824,1,0,70000,4,36,19,11,240.01,4,3
11825,0,0,70000,5,42,350,3,5900.55,4,3
11826,1,0,70000,5,42,347,2,5898.26,4,3
11827,1,0,60000,2,33,50,15,512.47,4,3
11828,1,0,70000,5,33,284,3,93.98,4,3
11829,1,0,70000,5,38,221,6,130.94,4,3
11830,1,0,80000,3,39,363,4,5930.23,4,3
11831,1,1,80000,3,38,352,3,5933.25,4,3
11832,0,0,40000,0,37,141,4,124.97,3,3
11833,1,1,80000,3,32,61,11,240.01000000000002,3,4
11834,0,1,80000,3,31,349,3,5908.25,3,4
11835,0,1,80000,3,43,255,7,4772.3,3,4
11836,1,1,80000,3,43,281,2,69.99000000000001,3,4
11837,0,0,80000,3,37,342,5,5923.23,3,4
11838,0,1,80000,3,43,153,6,135.21,3,4
11839,0,1,60000,0,37,230,4,5955.23,4,3
11840,1,1,60000,0,37,269,3,87.28,4,3
11841,1,1,40000,0,44,83,13,307.97,3,3
11842,0,1,50000,4,43,55,4,98.97,3,4
11843,0,0,50000,4,38,326,5,116.76,3,4
11844,0,0,50000,4,44,17,4,124.97,3,4
11845,0,0,30000,2,84,50,11,197.2,1,4
11846,0,0,50000,4,44,202,2,84.99000000000001,3,4
11847,0,0,50000,4,43,74,4,124.97,3,4
11848,1,1,50000,4,38,53,4,92.27,3,4
11849,0,0,50000,4,43,17,5,257.97,3,4
11850,0,0,50000,4,33,239,5,149.46,3,4
11851,0,0,60000,4,44,54,2,84.99000000000001,3,3
11852,0,1,60000,4,44,148,4,124.97,3,3
11853,0,0,60000,0,34,222,3,89.98,3,3
11854,0,1,60000,2,40,227,8,5985.2,4,3
11855,1,1,60000,4,39,139,3,89.98,3,3
11856,1,1,60000,3,44,28,5,133.96,4,3
11857,0,0,60000,3,39,54,4,124.97,4,3
11858,1,1,40000,3,45,200,2,84.99000000000001,1,4
11859,1,1,70000,1,45,58,3,72.28,2,4
11860,1,0,70000,1,46,77,2,69.99000000000001,2,4
11861,1,0,70000,1,46,37,13,286.3,2,4
11862,0,0,40000,4,41,97,5,209.23,1,4
11863,1,0,60000,1,46,146,3,47.940000000000005,2,4
11864,1,0,60000,1,46,236,3,47.940000000000005,2,4
11865,1,0,60000,1,47,114,4,114.92,2,4
11866,1,1,60000,1,47,276,2,42.95,2,4
11867,1,1,40000,4,42,97,4,82.93,1,4
11868,0,0,70000,0,41,42,11,247.01,2,4
11869,0,0,70000,0,29,12,14,269.08000000000004,2,4
11870,0,0,70000,0,35,11,5,242.27,2,4
11871,0,1,70000,0,35,244,2,69.99000000000001,2,4
11872,0,0,60000,0,35,217,5,5948.24,4,3
11873,1,1,60000,0,41,236,5,5923.23,4,3
11874,0,1,60000,0,35,10,5,72.21000000000001,3,3
11875,1,1,60000,1,48,1,11,292.7,2,4
11876,1,0,60000,1,47,126,4,82.93,2,4
11877,1,0,60000,1,47,31,2,42.95,2,4
11878,1,0,60000,1,43,47,4,82.93,2,4
11879,1,1,60000,1,42,87,5,107.42,2,4
11880,1,0,60000,1,48,86,4,50.230000000000004,2,4
11881,1,1,60000,4,49,42,7,148.4,3,3
11882,1,1,60000,4,38,200,3,47.940000000000005,3,3
11883,1,0,70000,5,48,75,4,77.27000000000001,4,3
11884,1,0,80000,5,43,30,4,109.97,4,3
11885,1,1,80000,2,43,358,3,5900.55,4,3
11886,1,0,60000,3,50,225,4,5897.53,3,3
11887,1,1,60000,1,50,215,4,82.93,3,3
11888,1,1,60000,1,44,316,3,2376.9599999999996,3,3
11889,0,1,60000,1,50,330,4,50.230000000000004,3,3
11890,1,0,70000,5,49,207,6,130.44,4,3
11891,1,0,70000,5,44,212,4,109.97,4,3
11892,1,1,90000,1,38,190,5,8119.03,4,1
11893,1,1,90000,2,39,189,5,8123.03,4,1
11894,1,0,100000,1,33,206,9,8223.0,4,1
11895,1,1,100000,1,39,187,5,8149.04,4,1
11896,1,1,100000,1,38,201,6,8117.969999999999,4,1
11897,0,1,60000,2,39,106,6,8203.019999999999,3,3
11898,1,0,80000,4,38,189,6,8179.03,4,1
11899,0,0,80000,4,37,204,7,8189.5,4,1
11900,0,1,90000,2,32,201,7,8257.01,3,3
11901,0,0,60000,2,40,80,7,8248.01,3,3
11902,1,1,70000,5,41,30,6,63.04,3,3
11903,0,0,110000,1,28,199,4,8108.04,4,1
11904,0,0,110000,1,27,211,7,8214.5,4,1
11905,0,1,110000,1,39,206,7,8155.98,4,1
11906,1,0,80000,5,41,200,7,8151.0,4,1
11907,0,0,80000,5,40,192,5,8135.33,4,1
11908,0,1,80000,5,42,158,3,8079.049999999999,4,1
11909,1,0,80000,5,42,180,7,8105.3099999999995,4,1
11910,1,0,80000,5,42,178,5,8113.03,4,1
11911,1,0,80000,5,41,38,4,62.459999999999994,4,1
11912,0,0,60000,3,42,67,6,8095.32,3,3
11913,1,0,60000,3,43,33,4,41.26,3,3
11914,0,0,70000,0,34,158,8,8165.959999999999,3,3
11915,0,1,70000,0,40,157,8,8142.999999999999,3,3
11916,0,1,70000,0,37,160,7,8178.509999999999,3,3
11917,0,1,70000,0,42,162,6,8121.33,3,3
11918,1,0,60000,3,44,64,8,8204.99,3,3
11919,1,1,60000,4,44,38,8,8171.5199999999995,3,3
11920,0,0,60000,4,38,48,7,8156.32,3,3
11921,1,1,60000,4,43,66,5,63.24,3,3
11922,0,1,90000,4,28,97,12,275.5,2,4
11923,1,0,60000,0,28,19,2,42.95,2,4
11924,0,1,60000,0,28,223,5,5897.23,2,4
11925,0,0,40000,0,29,223,5,5968.23,2,4
11926,0,1,40000,0,30,224,3,47.940000000000005,2,4
11927,0,0,40000,0,30,0,3,51.94,2,4
11928,1,0,60000,0,29,46,3,47.940000000000005,2,4
11929,0,0,30000,2,51,42,8,4965.78,2,0
11930,1,0,20000,4,61,43,5,5035.8099999999995,1,4
11931,0,1,70000,0,29,86,7,234.44,2,4
11932,1,0,70000,0,29,187,6,136.25,2,4
11933,0,1,40000,0,31,215,3,5933.26,0,0
11934,0,1,40000,0,30,232,5,5994.719999999999,0,0
11935,0,0,30000,0,30,236,1,35.0,2,4
11936,1,1,30000,0,31,298,3,42.28,2,4
11937,1,1,30000,0,31,210,4,5888.24,2,4
11938,1,1,60000,0,30,19,2,42.95,2,4
11939,0,1,60000,0,31,223,5,5976.74,2,4
11940,1,1,100000,3,31,34,2,69.99000000000001,3,1
11941,0,1,60000,0,31,87,5,108.96000000000001,2,4
11942,1,1,20000,2,59,40,7,4792.29,0,0
11943,1,0,20000,2,59,46,7,4734.29,0,0
11944,0,0,30000,3,57,39,9,4776.2699999999995,2,0
11945,1,1,20000,0,27,122,4,5910.55,2,4
11946,0,0,30000,3,57,37,5,4697.3099999999995,1,4
11947,0,0,30000,3,56,32,6,4747.3,1,4
11948,1,0,30000,3,57,114,4,82.26,1,4
11949,0,0,70000,0,27,126,2,69.99000000000001,2,4
11950,1,0,70000,0,28,82,4,109.97,2,4
11951,1,0,40000,2,56,77,8,63.519999999999996,2,4
11952,0,1,80000,2,53,174,7,8168.999999999999,2,4
11953,0,0,40000,0,32,134,6,65.25,1,4
11954,1,1,60000,0,32,224,4,5910.55,2,4
11955,0,1,60000,0,33,214,3,5953.25,2,4
11956,0,0,40000,0,28,241,2,5873.26,1,4
11957,0,0,60000,0,34,20,6,91.25000000000001,2,4
11958,0,1,70000,0,35,79,5,159.96,2,3
11959,0,0,70000,0,35,79,4,138.48000000000002,2,3
11960,0,0,70000,0,35,184,3,74.98,2,3
11961,0,0,70000,0,35,112,3,72.28,2,3
11962,0,0,60000,0,31,165,4,102.97,2,3
11963,1,1,80000,2,53,158,5,8068.03,1,4
11964,0,1,70000,2,46,172,6,8173.53,1,4
11965,0,0,70000,2,51,58,6,118.74,1,4
11966,0,1,70000,2,46,41,4,55.76,1,4
11967,0,0,80000,2,51,174,6,8153.0199999999995,1,3
11968,0,0,130000,0,49,164,3,8079.049999999999,4,1
11969,0,1,130000,0,50,165,6,8173.0199999999995,4,1
11970,0,0,80000,0,29,129,4,109.97,3,1
11971,0,0,80000,0,34,64,5,134.46,3,1
11972,1,0,60000,0,34,37,6,65.25,2,3
11973,0,0,60000,0,34,324,5,88.96000000000001,2,3
11974,0,1,60000,0,34,54,6,113.45,2,3
11975,0,0,60000,0,33,106,6,208.96,1,3
11976,0,0,120000,1,43,156,6,8087.3099999999995,3,1
11977,1,0,130000,0,49,166,8,8212.5,4,1
11978,1,1,130000,0,36,76,3,74.98,4,1
11979,1,1,80000,2,51,265,8,4813.759999999999,0,4
11980,0,0,60000,2,50,61,5,108.46000000000001,1,3
11981,0,0,60000,2,51,0,6,119.76,1,3
11982,0,0,60000,2,51,118,5,105.26,1,3
11983,1,0,70000,3,45,341,2,5873.26,2,3
11984,1,1,80000,2,51,267,6,4730.32,3,1
11985,1,0,80000,2,50,23,3,89.98,3,1
11986,0,1,70000,0,45,154,11,8245.23,3,3
11987,1,0,90000,4,40,79,8,279.23,3,3
11988,0,0,70000,1,45,175,6,8078.0199999999995,2,4
11989,0,0,70000,1,29,175,5,8139.53,2,4
11990,0,0,70000,1,46,159,7,8164.009999999999,2,4
11991,1,1,60000,1,46,40,6,8128.0199999999995,3,3
11992,0,0,60000,1,41,48,5,8123.03,2,4
11993,0,0,60000,1,36,36,7,8131.32,2,4
11994,0,0,110000,0,36,158,5,8169.03,4,1
11995,1,1,60000,1,48,49,7,8249.01,2,4
11996,0,0,60000,1,48,179,11,7058.7,2,4
11997,1,0,60000,1,42,167,7,7029.779999999999,2,4
11998,1,0,60000,1,48,153,7,6962.099999999999,2,4
11999,1,1,60000,1,48,179,9,7043.2699999999995,2,4
12000,0,0,70000,0,43,166,8,8183.0,3,3
12001,0,0,80000,5,32,167,7,8113.009999999999,3,3
12002,0,0,70000,0,44,178,6,8145.33,3,3
12003,0,0,70000,0,34,171,8,8256.5,3,3
12004,0,1,70000,0,39,173,4,8114.04,3,3
12005,1,1,60000,1,40,164,6,6984.8099999999995,2,4
12006,1,1,70000,5,40,183,6,144.74,2,4
12007,1,0,60000,1,47,129,8,7023.779999999999,2,4
12008,1,0,70000,5,46,8,5,80.25,2,4
12009,0,0,80000,1,51,168,7,8195.5,2,4
12010,1,1,80000,1,51,175,8,8203.5,2,4
